# Mantle composition:
# Fe/Mg     Si/Mg     Ca/Mg     Al/Mg     
# 0.3    0.6    0.04   0.04 
# 
# mass                     radius                   density                  pres                     temp                     Wus,v     Pv,v      an,v      Sp,v      O,v       Wad,v     Ring,v    Opx,v     Cpx,v     Aki,v     Gt,v      Ppv,v     CF,v      st,v      q,v       ca-pv,v   cfs,v     coe,v     ky,v      seif,v    Fe        
9.647963048232471757e+20,2.716981597828699159e+05,1.147891352655336414e+04,3.380557304711209610e+06,4.385885885885885727e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.003366369343926698e+21,2.752731355694865924e+05,1.147861128719629596e+04,3.380197062197581399e+06,4.384384384384384248e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.042950266574961770e+21,2.788481113561032689e+05,1.147830509963556688e+04,3.379832138137735892e+06,4.382882882882882768e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.083561106775087251e+21,2.824230871427199454e+05,1.147799496346217347e+04,3.379462532998344861e+06,4.381381381381381289e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.125211998077805920e+21,2.859980629293366801e+05,1.147768087826358351e+04,3.379088247254211921e+06,4.379879879879879809e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.167916046465168310e+21,2.895730387159534148e+05,1.147736284362371771e+04,3.378709281388277654e+06,4.378378378378378329e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.211686355741536420e+21,2.931480145025700913e+05,1.147704085912294795e+04,3.378325635891621932e+06,4.376876876876876850e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.256536027507324617e+21,2.967229902891868260e+05,1.147671492433812637e+04,3.377937311263463926e+06,4.375375375375375370e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.302478161132713411e+21,3.002979660758035607e+05,1.147638503884254351e+04,3.377544308011170942e+06,4.373873873873873890e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.349525853731348283e+21,3.038729418624202372e+05,1.147605120220595018e+04,3.377146626650252379e+06,4.372372372372372411e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
